
Nom,Telefon,Direccio,Districte,Barri,Ciutat,Codi Postal,Regio,Pais,Lat,Lon,Web,
Restaurant L'Olla del Torrent,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.401525725,2.157989333333333,-----,
Restaurant Roma,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39905803611111,2.1488734166666665,-----,
Bar Restaurant Cabrils,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39553714444445,2.1440266388888887,-----,
Bar Restaurant Sibarita de Sants,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.37249685,2.1353910833333334,-----,
Bar Restaurant Quin,-,-----,Sants-Montjuïc,Hostafrancs,BARCELONA,08014,BARCELONA,ESPANYA,41.37310166666667,2.145438388888889,-----,
Bar Casal Dante,-,-----,Horta-Guinardó,el Carmel,BARCELONA,08032,BARCELONA,ESPANYA,41.42769220555555,2.156071,-----,
Restaurant Chut,-,-----,Les Corts,les Corts,BARCELONA,08014,BARCELONA,ESPANYA,41.384223733333336,2.1339473888888887,-----,
Bar Restaurant Pizzeria Menorca,-,-----,Sant Martí,la Verneda i la Pau,BARCELONA,08020,BARCELONA,ESPANYA,41.42225124722222,2.198939972222222,-----,
Restaurant 7 Portes,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38215531111111,2.1833691944444444,
Restaurant La Portería,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39974273611111,2.150609972222222,-----,
Restaurant Pizzeria Il Giardinetto del Guinardó,-,-----,Horta-Guinardó,el Guinardó,BARCELONA,08041,BARCELONA,ESPANYA,41.42455964722222,2.176337333333333,-----,
Restaurant Florentina,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08006,BARCELONA,ESPANYA,41.40525094722222,2.1446200555555555,-----,
Restaurant Casa Pin,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.38075990833333,2.125975888888889,-----,
Bar Restaurant Monaco,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39461981666667,2.1486395555555555,-----,
Bar Restaurant Llesqueria del Port *Port Olimpic,-,-----,Sant Martí,la Vila Olímpica del Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.387021775,2.2007106944444446,-----,
Restaurant Merendero de la Mari *Palau de Mar,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08039,BARCELONA,ESPANYA,41.3808077,2.185855722222222,http://www.merenderodelamari.com,
Restaurant  Pizzeria Piccolo Spazio *Ramón y Cajal,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.40498243333333,2.162606888888889,http://www.piccolospazio.com,
Restaurant Casa de Pizzas,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.4044689,2.1568414166666665,-----,
Bar McDonald's *Av Portal Angel,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.386400744444444,2.1722620555555556,http://www.mcdonalds.es,
Bar Restaurant La Posada,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39670868611111,2.1527484444444442,-----,
Bar McDonald's *Pelai,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38537685833333,2.1696658055555553,http://www.mcdonalds.es,
Bar McDonald's *Vila Olimpica,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.39254679444444,2.2035192500000003,-----,
Bar Restaurant Venecia,-,-----,Sant Andreu,el Congrés i els Indians,BARCELONA,08027,BARCELONA,ESPANYA,41.42359368333333,2.1808115555555556,-----,
La Cafetera,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.40497172777778,2.1575396388888888,-----,
Granja-Bar Sebastida,-,-----,Nou Barris,Vilapicina i la Torre Llobeta,BARCELONA,08031,BARCELONA,ESPANYA,41.42816009722222,2.1682435,-----,
Restaurant Chidori,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.38680176388889,2.1373853055555556,-----,
Bar Drop,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38398680555556,2.1789720555555556,
Restaurant La Taula,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.404337983333335,2.1379273333333333,-----,
Bar Cafeteria Tutto Café *Via Laietana,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08003,BARCELONA,ESPANYA,41.386280947222225,2.175371277777778,-----,
Bar Piscis,-,-----,Sant Martí,el Clot,BARCELONA,08026,BARCELONA,ESPANYA,41.41236877222222,2.190105861111111,-----,
Bar Restaurant La Terraza,-,-----,Sant Martí,el Camp de l'Arpa del Clot,BARCELONA,08026,BARCELONA,ESPANYA,41.41524855555556,2.184876944444444,-----,
Cafè Mozart *Muntaner,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39691274444444,2.145624333333333,-----,
Restaurant 10 Lire,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.397688744444444,2.143358777777778,http://www.10lire.com,
Restaurant Royal Express,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.37704841666667,2.1148378333333335,-----,
Restaurant El Tinglado de Moncho * Port Olimpic,-,-----,Sant Martí,la Vila Olímpica del Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.387021775,2.2007106944444446,http://www.monchos.com,
Restaurant Miralport,-,-----,Sant Martí,la Vila Olímpica del Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.38731386388889,2.197359333333333,-----,
Restaurant Can Costa,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.375853766666665,2.18927375,http://www.cancosta.com,
Restaurant El Portal,-,-----,Sant Martí,el Parc i la Llacuna del Poblenou,BARCELONA,08018,BARCELONA,ESPANYA,41.39658851944444,2.1918557499999998,http://www.masiaelportal.com,
Restaurant xinès City Garden,-,-----,Les Corts,les Corts,BARCELONA,08017,BARCELONA,ESPANYA,41.391161425,2.1344085277777776,-----,
Restaurant Cafè Ninoska,-,-----,Sant Martí,la Vila Olímpica del Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.390230683333336,2.1943101111111107,-----,
Restaurant San Kil,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.40788704444444,2.1600766666666664,-----,
Cafeteria Valmés Cafe,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39957454444444,2.1501590555555556,-----,
Cafeteria Restaurant Tot Daxa *Balmes,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.40295616388889,2.1436445555555554,-----,
Restaurant Pizzeria San Marino,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.381819625,2.178440944444444,-----,
Restaurant Tivoli's Bistro,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37209410277778,2.1633106666666664,http://www.tivolisbistro.com,
Restaurant La Pizza Nostra,-,-----,Sants-Montjuïc,Sants - Badal,BARCELONA,08028,BARCELONA,ESPANYA,41.376869775,2.126538611111111,-----,
Restaurant Cerveseria Pepe,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37478368055556,2.168046222222222,-----,
Bar Restaurant Agullers - Fil i Gana,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.382396147222224,2.1816360833333333,
Bar Restaurant Daru Salam,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38278911111111,2.1819213333333334,
Restaurant Nice Space,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.403103155555556,2.202391527777778,-----,
Bar Restaurant Bacus,-,-----,Gràcia,el Camp d'en Grassot i Gràcia Nova,BARCELONA,08025,BARCELONA,ESPANYA,41.40384625,2.1706512777777776,-----,
Restaurant Medulio,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.401813580555554,2.1510658333333335,http://www.medulio.net,
Restaurant Japonès Chicu Yo Tei,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39423465833333,2.1483072777777776,-----,
Restaurant Barceloneta,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08039,BARCELONA,ESPANYA,41.37601553333334,2.1866994444444443,http://www.rte.barcelona.com,
Restaurant Ca la Montse,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.38212503611111,2.1883434166666667,-----,
Restaurant  Xinès Armonia,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.40515913888889,2.139294666666667,-----,
Restaurant Telepizza *Rbla Poblenou,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.40116234166666,2.2009447222222223,http://www.telepizza.es,
Bar Restaurant Los Toneles,-,-----,Sant Martí,Poble Nou,BARCELONA,08019,BARCELONA,ESPANYA,41.40830159722222,2.2100246111111113,-----,
Restaurant Andy's,-,-----,Sant Martí,el Besòs i el Maresme,BARCELONA,08019,BARCELONA,ESPANYA,41.41490929166667,2.215390694444445,-----,
Restaurant Café del Centro,-,-----,Les Corts,les Corts,BARCELONA,08014,BARCELONA,ESPANYA,41.38225276111111,2.1357887777777775,-----,
Bar Restaurant Anduriña,-,-----,Sants-Montjuïc,Hostafrancs,BARCELONA,08014,BARCELONA,ESPANYA,41.375288075,2.1467040833333333,-----,
Restaurant Cafeteria Copi,-,-----,Sants-Montjuïc,la Marina de Port,BARCELONA,08038,BARCELONA,ESPANYA,41.358541236111115,2.1407699444444446,-----,
Bar Frankfurt Diagonal *Pedralbes Centre,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.388239355555555,2.128763833333333,-----,
Bar Restaurant El Carrilet,-,-----,Sant Martí,Sant Martí de Provençals,BARCELONA,08020,BARCELONA,ESPANYA,41.41811621944444,2.198137583333333,-----,
Bar Restaurant Las Gabarras,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.38721069444444,2.1409241666666667,-----,
Restaurant L'Ouera,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40507930277778,2.1509135555555554,-----,
Restaurant Hermanos Remon,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.38705079166667,2.134853861111111,-----,
Restaurant Yeti,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08006,BARCELONA,ESPANYA,41.4053453,2.1445386666666666,-----,
Bar Restaurant Cal Nebot,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38279742777778,2.1845344166666663,
Restaurant Xinès Gran Chino I,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38217306666667,2.1751691666666666,-----,
Restaurant Siempre Viva,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.380864519444444,2.1872904444444443,-----,
Restaurant Benguisat,-,-----,Les Corts,les Corts,BARCELONA,08014,BARCELONA,ESPANYA,41.38616037777778,2.1316869444444446,-----,
Restaurant Benne Assai,-,-----,Sarrià-Sant Gervasi,les Tres Torres,BARCELONA,08017,BARCELONA,ESPANYA,41.40136842222222,2.1318906666666666,-----,
Bar musical Cafe Noir,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.400326227777775,2.141777472222222,-----,
Da Pietro,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08022,BARCELONA,ESPANYA,41.41121135277778,2.1387269166666667,-----,
Restaurant Bar Palomar,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.4416497,2.188840972222222,-----,
Bar Restaurant Likantropus,-,-----,Sant Andreu,la Sagrera,BARCELONA,08027,BARCELONA,ESPANYA,41.42554795555555,2.184729611111111,-----,
Restaurant Gamper,-,-----,Les Corts,les Corts,BARCELONA,08014,BARCELONA,ESPANYA,41.38682020555556,2.134232611111111,-----,
Bar Restaurant Antic,-,-----,Les Corts,les Corts,BARCELONA,08014,BARCELONA,ESPANYA,41.38680834444445,2.1334437222222222,-----,
Bar Restaurant Roure,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08006,BARCELONA,ESPANYA,41.39834114166666,2.1553253055555555,-----,
Restaurant La Taberna Griega,-,-----,Horta-Guinardó,Horta,BARCELONA,08031,BARCELONA,ESPANYA,41.43087857222222,2.161037472222222,-----,
Restaurant El Racó d'en Freixa,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.401242313888886,2.144456,http://www.elracodenfreixa.com,
Bar Restaurant Denia,-,-----,Sants-Montjuïc,la Bordeta,BARCELONA,08014,BARCELONA,ESPANYA,41.36904380277778,2.132548916666667,-----,
Restaurant El Dento,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.39024786666667,2.142305388888889,-----,
Restaurant La Masia del Rocxi,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.37709918888889,2.136928888888889,http://www.rocxi.es,
Restaurant Bodeguita del Poble *Poble Espanyol,-,-----,Sants-Montjuïc,el Poble-sec,BARCELONA,08038,BARCELONA,ESPANYA,41.369117261111114,2.1467245833333335,http://www.lasguias.com/labodeguitadelpoble,
Restaurant Albi *Poble Espanyol,-,-----,Sants-Montjuïc,el Poble-sec,BARCELONA,08038,BARCELONA,ESPANYA,41.369117261111114,2.1467245833333335,-----,
 Company *Pedralbes Centre,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.38823879722222,2.128761611111111,http://www.pansandcompany.com,
Bar Restaurant Avellana,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38651151111111,2.1731914444444445,-----,
Bar Restaurant La Gavina d'Or,-,-----,Sant Andreu,el Bon Pastor,BARCELONA,08030,BARCELONA,ESPANYA,41.43537207222222,2.2033775,-----,
Restaurant Xinès Ta Tung *Madrazo,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39920805,2.147423611111111,-----,
Restaurant Xinès Ta Tung *Marià Cubi,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39743304444444,2.1483637777777775,-----,
Bar Restaurant Orense,-,-----,Horta-Guinardó,el Guinardó,BARCELONA,08032,BARCELONA,ESPANYA,41.423198541666665,2.172661472222222,-----,
Restaurant Spezzie,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.399484408333336,2.1505499166666664,http://www.spezzie.com,
Restaurant Tibet,-,-----,Horta-Guinardó,Can Baró,BARCELONA,08024,BARCELONA,ESPANYA,41.41584152777778,2.1579893055555557,-----,
Restaurant Tropicana,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40501353055556,2.1539164444444445,-----,
Restaurant Mannà,-,-----,Sant Martí,la Vila Olímpica del Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.39511211944444,2.194508472222222,-----,
Restaurant El Tast d'Argenteria,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.383821813888886,2.179736944444444,
Restaurant Govinda,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.384207688888885,2.1725488888888886,http://www.amalteaygovinda.com,
Restaurant Botavara,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.379917130555555,2.1879912777777775,-----,
Bar Restaurant Cocteleria El Born,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.384768875,2.18296425,
Bar Vella BCN,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.384716411111114,2.1836191388888886,
Bar Restaurant Dos Hermanos,-,-----,Sant Martí,el Camp de l'Arpa del Clot,BARCELONA,08026,BARCELONA,ESPANYA,41.41438092222222,2.1817737777777775,-----,
Bar Snack Black,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.38613306111111,2.140787583333333,-----,
Bar Bodega La Masia,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.383237094444446,2.168327722222222,-----,
Restaurant Rincón de Galicia,-,-----,Sants-Montjuïc,Sants,BARCELONA,08028,BARCELONA,ESPANYA,41.376839475,2.130450833333333,-----,
Restaurant Mikerinos,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.40012855833333,2.1413328333333332,-----,
Restaurant Pei Mong,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38150785,2.1779036666666665,-----,
Restaurant Erik's,-,-----,Sant Martí,el Camp de l'Arpa del Clot,BARCELONA,08041,BARCELONA,ESPANYA,41.416032280555555,2.180962805555555,-----,
Bar Restaurant La Bombeta,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.38055496944445,2.187709638888889,-----,
Bar Restaurant La Unión Casa Gámez,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.380862775,2.12614575,-----,
Bar Restaurant Trelle,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.38117582777778,2.131755111111111,-----,
Restaurant Taverna la Llesca,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39776625,2.1523642777777776,-----,
Restaurant La Esquina,-,-----,Nou Barris,Vilapicina i la Torre Llobeta,BARCELONA,08031,BARCELONA,ESPANYA,41.42606634722222,2.1744460277777775,-----,
Bar Restaurant Cal Resolis,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40119718888889,2.1610283055555555,-----,
Bar Restaurant Berdejo,-,-----,Nou Barris,Vilapicina i la Torre Llobeta,BARCELONA,08031,BARCELONA,ESPANYA,41.429408575,2.167260333333333,-----,
Restaurant Los Maños del Carmelo,-,-----,Horta-Guinardó,el Carmel,BARCELONA,08024,BARCELONA,ESPANYA,41.41706279722222,2.1586671944444444,-----,
Bar las Hermanas,-,-----,Nou Barris,Canyelles,BARCELONA,08042,BARCELONA,ESPANYA,41.44319006944444,2.1648655277777777,-----,
Bar Restaurant Xile,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.37637060555556,2.11724425,-----,
Restaurant Pirineus,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38544941111111,2.173911111111111,-----,
Bar Restaurant Costa d'Or,-,-----,Horta-Guinardó,el Guinardó,BARCELONA,08041,BARCELONA,ESPANYA,41.417894991666664,2.1717064166666664,-----,
Bar Restaurant La Fourmi,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40189696111111,2.16166225,-----,
Bar Restaurant Santilari,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.37701403888889,2.1244946944444445,-----,
Restaurant Sannin,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.406389394444446,2.1601543333333333,-----,
Restaurant Los Martínez,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.395492741666665,2.1997306388888886,-----,
El Cafè de Sant Andreu,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.43002267777778,2.1860134444444443,-----,
Bar Restaurant Casa Bella,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37706365277778,2.175173138888889,-----,
El Nuevo Sanset,-,-----,Sants-Montjuïc,la Marina de Port,BARCELONA,08038,BARCELONA,ESPANYA,41.36487596111111,2.1378981944444444,-----,
Restaurant La Oficina,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.37900912777778,2.1880235,-----,
Bar Restaurant La Granja-Llano,-,-----,Sants-Montjuïc,Hostafrancs,BARCELONA,08014,BARCELONA,ESPANYA,41.37247645,2.1441422777777777,-----,
Restaurant Tablao de Carmen *Poble Espanyol,-,-----,Sants-Montjuïc,el Poble-sec,BARCELONA,08038,BARCELONA,ESPANYA,41.369117261111114,2.1467245833333335,http://www.tablaodecarmen.com,
Restaurant a la Menta *Passeig Manuel Girona,-,-----,Les Corts,Pedralbes,BARCELONA,08034,BARCELONA,ESPANYA,41.391203322222225,2.1249604722222224,http://www.husarestauracion.com,
Restaurant Goulash,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.386078294444445,2.1256705,-----,
Bar Restaurant Cabañeros 2,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.37827188333333,2.1377361666666665,-----,
Ristorante Pastafiore *Canaletas,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.38482527777778,2.1702010555555553,-----,
Restaurant Canta Napoli,-,-----,Gràcia,el Camp d'en Grassot i Gràcia Nova,BARCELONA,08037,BARCELONA,ESPANYA,41.40311328055555,2.1656832777777777,-----,
Restaurant Casa Ramiro,-,-----,Nou Barris,la Prosperitat,BARCELONA,08016,BARCELONA,ESPANYA,41.443194319444444,2.185014083333333,-----,
Restaurant Pizzeria La Bella Napoli,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.374118083333336,2.163669611111111,-----,
Restaurant Xinès Pa Sin,-,-----,Sant Andreu,el Congrés i els Indians,BARCELONA,08027,BARCELONA,ESPANYA,41.42097029166666,2.1804152777777777,-----,
Bar Restaurant Ca l'Agusti,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40437920555556,2.1585324444444445,-----,
Restaurant Pastafiore *Urquinaona,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08010,BARCELONA,ESPANYA,41.38869606388889,2.1732695,
Restaurant Enoteca-Ateneu Gastronòmic,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38206193888889,2.1768319722222222,http://www.ateneu.com,
Jamaica Coffee Shop *Glòries,-,-----,Sant Martí,el Parc i la Llacuna del Poblenou,BARCELONA,08018,BARCELONA,ESPANYA,41.40494508055556,2.1925039166666664,http://www.jamaicacoffeeshop.es,
Jamaica Coffee Shop *Còrsega,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08037,BARCELONA,ESPANYA,41.39838091111111,2.1615955,http://www.jamaicacoffeeshop.es,
Restaurant Telepizza *Felip II,-,-----,Sant Andreu,el Congrés i els Indians,BARCELONA,08027,BARCELONA,ESPANYA,41.42264824722222,2.1836901666666666,http://www.telepizza.es,
